Address,Status Code,Indexability,Word Count,Unique Inlinks,Last Modified,Title 1,H1-1,Content Type
https://example.com/blog/vpn-220,200,Indexable,220,30,2024-03-26,Vpn 220,Vpn,text/html; charset=UTF-8
https://example.com/blog/yoga-221,200,Indexable,1200,30,2023-02-20,Yoga 221,Yoga,text/html; charset=UTF-8
https://example.com/guides/vpn-222-2023,200,Indexable,600,0,2026-05-05,Vpn 222,Vpn,text/html; charset=UTF-8
https://example.com/news/running-shoes-223,200,Non-Indexable,2400,30,2026-02-04,Running Shoes 223,Running Shoes,text/html; charset=UTF-8
https://example.com/guides/solar-panels-224-2024,200,Indexable,80,0,2026-05-05,Solar Panels 224,Solar Panels,text/html; charset=UTF-8
https://example.com/news/web-hosting-225-2024,200,Indexable,2400,0,2025-04-30,Web Hosting 225,Web Hosting,text/html; charset=UTF-8
https://example.com/resources/email-marketing-226,200,Indexable,80,8,2025-08-08,Email Marketing 226,Email Marketing,text/html; charset=UTF-8
https://example.com/compare/tax-filing-227,200,Non-Indexable,220,0,2023-02-20,Tax Filing 227,Tax Filing,text/html; charset=UTF-8
https://example.com/compare/solar-panels-228,200,Indexable,80,30,2026-02-04,Solar Panels 228,Solar Panels,text/html; charset=UTF-8
https://example.com/guides/vpn-229-2024,200,Indexable,220,2,2025-08-08,Vpn 229,Vpn,text/html; charset=UTF-8
https://example.com/guides/running-shoes-230,200,Indexable,600,8,2026-02-04,Running Shoes 230,Running Shoes,text/html; charset=UTF-8
https://example.com/resources/email-marketing-231,200,Indexable,80,30,2026-02-04,Email Marketing 231,Email Marketing,text/html; charset=UTF-8
https://example.com/blog/solar-panels-232,200,Indexable,2400,2,2024-03-26,Solar Panels 232,Solar Panels,text/html; charset=UTF-8
https://example.com/help/solar-panels-233,200,Indexable,600,0,2026-02-04,Solar Panels 233,Solar Panels,text/html; charset=UTF-8
https://example.com/news/meal-prep-234.pdf,200,Indexable,0,2,2023-02-20,Meal Prep 234,Meal Prep,application/pdf
https://example.com/compare/email-marketing-235-2023,200,Indexable,2400,0,2026-02-04,Email Marketing 235,Email Marketing,text/html; charset=UTF-8
https://example.com/products/home-office-236,200,Indexable,80,8,2025-08-08,Home Office 236,Home Office,text/html; charset=UTF-8
https://example.com/resources/tax-filing-237,200,Indexable,1200,30,2026-05-05,Tax Filing 237,Tax Filing,text/html; charset=UTF-8
https://example.com/guides/meal-prep-238-2023,200,Indexable,220,30,2025-04-30,Meal Prep 238,Meal Prep,text/html; charset=UTF-8
https://example.com/blog/running-shoes-239,200,Non-Indexable,2400,30,2024-03-26,Running Shoes 239,Running Shoes,text/html; charset=UTF-8
https://example.com/help/running-shoes-240-2024,200,Indexable,1200,2,2025-08-08,Running Shoes 240,Running Shoes,text/html; charset=UTF-8
https://example.com/resources/solar-panels-241-2024,200,Indexable,220,2,2026-05-05,Solar Panels 241,Solar Panels,text/html; charset=UTF-8
https://example.com/products/vpn-242,200,Indexable,2400,30,2025-04-30,Vpn 242,Vpn,text/html; charset=UTF-8
https://example.com/news/tax-filing-243,200,Indexable,80,0,2025-04-30,Tax Filing 243,Tax Filing,text/html; charset=UTF-8
https://example.com/compare/web-hosting-244-2024,200,Indexable,80,0,2024-03-26,Web Hosting 244,Web Hosting,text/html; charset=UTF-8
https://example.com/resources/home-office-245-2023,200,Indexable,1200,2,2026-05-05,Home Office 245,Home Office,text/html; charset=UTF-8
https://example.com/resources/yoga-246,200,Indexable,600,0,2025-08-08,Yoga 246,Yoga,text/html; charset=UTF-8
https://example.com/help/vpn-247,200,Indexable,1200,30,2025-04-30,Vpn 247,Vpn,text/html; charset=UTF-8
https://example.com/news/yoga-248-2023,200,Indexable,600,0,2023-02-20,Yoga 248,Yoga,text/html; charset=UTF-8
https://example.com/guides/home-office-249-2024,200,Indexable,2400,2,2026-02-04,Home Office 249,Home Office,text/html; charset=UTF-8
